underlying_purchase_price,time_to_first_plus_fifty_timestamp,rho,high_diff_time,time_to_first_minus_twenty,strike_price,amount_of_time_above_thirty_percent,theo,tags,time_to_first_plus_fifty,theta,gamma,time_to_first_plus_twenty_timestamp,time_to_first_plus_twenty,amount_of_time_above_itm_percent,industry_type,time_spent_below_zero_in_hours,time_to_first_plus_hundred,low_date_time,avg_ask,time_to_first_minus_thirty_timestamp,high_date_time,time_to_first_minus_fourty_timestamp,emojis,sector,time_to_first_plus_thirty_timestamp,avg_seven_day_return,days_to_expiry,avg_twentyone_day_return,amount_of_time_above_ten_percent,tier,avg_three_day_return,delta,volume,avg_one_day_return,amount_of_time_above_zero_percent,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,avg_fourteen_day_return,time_to_first_plus_thirty,option_symbol,time_to_first_minus_thirty,amount_of_time_below_zero_percent,diff,time_to_first_plus_ten_timestamp,time_spent_above_fifty_in_hours,amount_of_time_above_hundred_percent,time_to_first_minus_fourty,high_return,time_to_first_minus_fifty_timestamp,low_diff_time,time_to_first_plus_ten,low,company_name,open_interest,time_spent_above_thirty_in_hours,time_to_first_plus_hundred_timestamp,ever_itm,ask,vega,ticker_symbol,high,bid,time_to_first_minus_ten,option_type,buy_amount,low_return,implied_volatility,alert_time,id,expires_at,itm_time,time_spent_above_hundred_in_hours,current_return,amount_of_time_above_fifty_percent,time_to_first_plus_fourty_timestamp,time_to_first_minus_fifty,avg_return,time_to_first_minus_ten_timestamp
37.41,2021-05-28 14:02:28Z,1.4002,165.7277778,,39.5,66,1.8542,-,46.00055556,-0.0356,0.0575,2021-05-27 13:45:53Z,21.72416667,60,Automobile Manufacturing,8.362222222,142.0005556,2021-06-02 13:46:06Z,3.370666667,,2021-05-26 17:09:14Z,,?????????,Consumer Durables,2021-05-27 13:45:53Z,68.94702783,26,80.73279714,86.66666667,free,18.8854217,0.4169,1264,16.79881353,96.66666667,46.00055556,,80.73279714,21.72416667,NIO210702C00039500,,3.333333333,5.586741513,2021-05-26 16:34:25Z,16112.44806,56,,173.458445,,1.113333333,0.533055556,1.85,NIO Inc - ADR,159,16447.31667,2021-06-01 14:02:28Z,TRUE,1.9,0.0466,NIO,5.1,1.83,,call,235736,-0.804289544,0.5679,2021-05-26 16:02:26Z,3b02b094-81e4-413b-bba0-cebf266c4ef5,2021-07-02,2021-05-28 14:19:48Z,15154.95861,119.8391421,60.66666667,2021-05-28 14:02:28Z,,80.73279714,
53.14,,-0.8696,21.68555556,214.015,42,0,0.2543,-,,-0.0064,0.0149,,,0,Telephone Apparatus Manufacturing,18046.19583,,2021-05-27 13:46:07Z,0.232763158,2021-06-04 15:42:13Z,2021-06-04 15:42:13Z,,???????,Technology Services,,-5.446623094,75,-8.720330237,0,premium,-1.253616201,-0.0646,3237,0.876095119,7.894736842,,2021-06-04 14:05:53Z,-8.720330237,,CSCO210820P00042000,215.6205556,92.10526316,-20.96349266,2021-05-26 16:17:47Z,0,0,,5.882352941,,215.6205556,0.213333333,0.18,Cisco Systems  Inc.,317,0,,FALSE,0.26,0.0325,CSCO,0.27,0.25,47.94277778,put,82543.5,-29.41176471,0.3282,2021-05-26 16:04:59Z,205d5c58-1bdd-4b41-9366-4285118918a1,2021-08-20,,0,-25.49019608,0,,,-8.720330237,2021-05-28 16:01:33Z
15.24,,0.009,47.33138889,0.747222222,19,12,0.123,-,,-0.1059,0.0714,2021-05-28 14:54:05Z,46.76944444,0,Electromedical and Electrotherapeutic Apparatus Manufacturing,336.0758333,,2021-05-28 15:27:48Z,0.12,2021-05-26 16:52:45Z,2021-05-26 16:52:45Z,,???????????,Electronic Technology,2021-05-28 14:54:05Z,-4,-9,-4,12,premium,-4,0.1066,6027,-3.333333333,12,,2021-05-26 16:52:45Z,-4,46.76944444,MVIS210528C00019000,0.747222222,88,24.67191601,2021-05-26 16:17:58Z,0,0,,60,,0.747222222,0.1675,0.1,Microvision Inc.,922,141.1508333,,FALSE,0.15,0.0022,MVIS,0.2,0.1,0.747222222,call,75337.5,-20,2.1815,2021-05-26 16:07:55Z,85a7808a-9a36-4a34-b2f9-356ec428ab6f,2021-05-28,,0,-20,0,,,-4,2021-05-26 16:52:45Z
620.9,,3.2726,22.13138889,21.85027778,660,0,5.5996,-,,-0.7429,0.0063,,,0,Automobile Manufacturing,15553.48944,,2021-05-27 14:17:41Z,2.527571429,2021-05-27 18:33:22Z,2021-06-04 14:05:34Z,2021-06-01 14:35:30Z,???????,Consumer Durables,,-45.27795031,-2,-54.86479592,2.142857143,free,-12.66369048,0.2182,5153,-11.72360248,7.142857143,,2021-05-27 14:00:49Z,-54.86479592,,TSLA210604C00660000,26.39277778,92.85714286,6.297310356,2021-05-26 16:17:44Z,0,0,142.4283333,16.96428571,2021-06-01 14:35:30Z,213.9294444,0.132222222,0.02,Tesla Inc,825,0,,FALSE,5.65,0.2904,TSLA,6.55,5.55,0.992777778,call,2885680,-99.64285714,0.4716,2021-05-26 16:09:48Z,3a2a5d48-e8db-45f4-af20-1c19b82779b5,2021-06-04,,0,-99.64285714,0,,142.4283333,-54.86479592,2021-05-26 17:09:22Z
111.46,,-12.5328,195.8833333,,120,0,11.7488,-,,-0.0583,0.0232,2021-06-03 18:54:01Z,194.7202778,100,,4892.758333,,2021-06-03 20:03:48Z,12.15953947,,2021-05-28 14:19:14Z,,??????????,,,0.498272413,40,3.485442329,16.44736842,premium,-2.53226369,-0.6962,1305,-1.385242191,53.28947368,,,3.485442329,,ARKK210716P00120000,,46.71052632,7.661941504,2021-05-26 16:18:16Z,0,0,,24.68085106,,46.14055556,0.124444444,9.7,ARK Investment Management LLC - ARK Innovation ETF,55,0,,TRUE,11.9,0.1444,ARKK,14.65,11.6,45.85166667,put,1533375,-17.44680851,0.3569,2021-05-26 16:10:48Z,e93253b2-8659-4511-88fd-ecf757fd7ad8,2021-07-16,2021-05-26 16:18:16Z,0,9.361702128,0,,,3.485442329,2021-05-28 14:01:54Z
42.155,,-6.7026,3.813611111,142.5413889,40,0,2.006,-,,-0.0103,0.0506,,,0,Commercial Banking,18055.62083,,2021-05-26 20:08:25Z,1.748807947,,2021-06-04 19:53:08Z,,????????????,Finance,,-9.996560323,131,-12.7776585,0,free,-3.665835411,-0.3606,1617,-2.634717554,1.324503311,,2021-06-01 14:52:05Z,-12.7776585,,BAC211015P00040000,,98.67549669,-5.112086348,2021-05-26 16:34:26Z,0,0,,2.743142145,,219.5588889,0.247222222,1.49,Bank Of America Corp.,271,0,,FALSE,2.03,0.0981,BAC,2.06,1.98,141.7155556,put,324208.5,-25.68578554,0.2799,2021-05-26 16:19:36Z,8f0fb17c-2ad0-463c-94f4-a6b421df4b1f,2021-10-15,,0,-25.18703242,0,,,-12.7776585,2021-06-01 14:02:32Z
22.2,,-6.6437,21.68027778,169.0047222,27,0,5.9488,-,,-0.0104,0.0524,,,100,Software Publishers,17730.54639,,2021-05-27 14:00:45Z,5.443708609,,2021-06-02 18:59:41Z,,??????????,Technology Services,,-6.490872211,103,-8.509099004,0,premium,-2.352941176,-0.6883,3000,-0.456704421,16.55629139,,2021-06-02 17:20:13Z,-8.509099004,,PLTR210917P00027000,,83.44370861,21.62162162,2021-05-26 16:34:27Z,0,0,,5.882352941,,170.6625,0.241944444,4.75,Palantir Technologies Inc - Class A,101,0,,TRUE,6,0.0439,PLTR,6.3,5.9,45.70833333,put,1785000,-20.16806723,0.5428,2021-05-26 16:19:56Z,9bb6e824-e074-4a59-856e-d29ff92790ef,2021-09-17,2021-05-26 16:34:27Z,0,-15.96638655,0,,,-8.509099004,2021-05-28 14:02:26Z
26.77,2021-06-03 14:54:06Z,0.3421,191.0936111,0.499722222,33,11.33333333,0.8096,-,190.5227778,-0.0429,0.0452,2021-06-03 13:46:31Z,189.3963889,0,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,12271.06139,,2021-06-03 15:28:21Z,0.7654,2021-05-26 16:52:43Z,2021-06-01 15:25:26Z,2021-05-27 14:00:56Z,????,,2021-06-03 13:46:31Z,-15.67688378,12,-5.50617284,18.66666667,premium,-26.21887424,0.2317,3015,-26.43585615,20,190.2202778,2021-05-26 16:52:43Z,-5.50617284,189.3963889,QS210618C00033000,0.499722222,80,23.27231976,2021-05-26 16:34:45Z,1919.239167,0,21.63666667,139.5061728,2021-05-27 14:51:40Z,143.045,0.200277778,0.33,QuantumScape Corp - Class A,18,3262.887222,,FALSE,1,0.0205,QS,1.94,0.62,0.499722222,call,244215,-59.25925926,0.9998,2021-05-26 16:22:44Z,a8168416-94bc-45b7-ab35-2602e952c352,2021-06-18,,0,7.407407407,6.666666667,2021-06-03 14:35:57Z,22.48222222,-5.50617284,2021-05-26 16:52:43Z
22.95,,-0.0191,0.151111111,1.005555556,21,0,0.1329,-,,-0.0948,0.1128,,,0,Automobile Manufacturing,613.1277778,,2021-05-26 16:34:41Z,0.06972973,2021-05-26 18:00:23Z,2021-05-27 18:49:59Z,2021-05-26 18:34:29Z,???????????????,Producer Manufacturing,,-48.34834835,-9,-48.34834835,0,premium,-48.34834835,-0.1333,3715,-48.34834835,2.702702703,,2021-05-26 17:25:57Z,-48.34834835,,LI210528P00021000,1.579444444,97.2972973,-8.496732026,2021-05-26 16:34:41Z,0,0,2.147777778,11.11111111,2021-05-27 14:17:38Z,26.40611111,0.151111111,0.03,Li Auto Inc - ADR,430,0,,FALSE,0.14,0.0038,LI,0.15,0.13,1.005555556,put,50152.5,-77.77777778,1.0733,2021-05-26 16:25:37Z,ebe85932-ce50-4a96-a5db-f6048ad0f3f0,2021-05-28,,0,-77.77777778,0,,21.86694444,-48.34834835,2021-05-26 17:25:57Z
66.16,,10.3629,215.2666667,,70,0,2.55,-,,-0.0096,0.0331,2021-06-04 15:42:56Z,215.2666667,0,Biological Product (except Diagnostic) Manufacturing,9390.761944,,2021-06-04 15:42:56Z,2.6126,,2021-06-01 17:26:29Z,,?????,Health Technology,,-0.121703854,166,2.454901961,14.66666667,free,4.137254902,0.3607,5168,4.689194827,50,,,2.454901961,,GILD211119C00070000,,50,5.804111245,2021-05-26 16:35:02Z,0,0,,23.52941176,,144.9925,0.135,2.2,Gilead Sciences  Inc.,867,0,,FALSE,2.6,0.1708,GILD,3.15,2.5,143.2630556,call,1317840,-13.7254902,0.2428,2021-05-26 16:26:56Z,460708d3-7311-41c8-ac61-30cc3ac6fc26,2021-11-19,,0,21.56862745,0,,,2.454901961,2021-06-01 15:42:43Z
7.43,2021-05-27 18:16:39Z,0.213,189.2980556,22.65694444,10,72.84768212,0.325,-,25.80305556,-0.008,0.122,2021-05-27 18:16:39Z,25.80305556,0.662251656,,401.3105556,45.29638889,2021-06-03 13:46:21Z,0.685099338,,2021-05-27 15:07:53Z,,???????,,2021-05-27 18:16:39Z,69.09927679,40,110.7997962,80.13245033,premium,23.84615385,0.248,3626,17.18494272,80.13245033,25.80305556,2021-05-27 15:07:53Z,110.7997962,25.80305556,CLOV210716C00010000,,19.86754967,34.58950202,2021-05-26 16:35:30Z,12335.30944,37.74834437,,515.3846154,,22.65694444,0.117222222,0.25,Clover Health Investments Corp - Class A,453,16725.02722,2021-05-28 13:46:15Z,TRUE,0.35,0.0088,CLOV,2,0.3,0.117222222,call,117845,-23.07692308,0.931,2021-05-26 16:28:28Z,5373c2d1-8ce4-404c-a1bc-5b67810a4788,2021-07-16,2021-06-03 13:46:21Z,11059.06528,192.3076923,47.01986755,2021-05-27 18:16:39Z,,110.7997962,2021-05-26 16:35:30Z
78.03,,-2.026,21.39527778,45.42555556,84.5,0,6.574,-,,-0.0215,0.0279,,,100,Semiconductor and Related Device Manufacturing,17807.29056,,2021-05-27 14:00:48Z,4.192416107,2021-05-28 14:19:53Z,2021-06-02 17:04:21Z,2021-06-01 14:02:30Z,??????,Electronic Technology,,-31.95437262,-2,-36.23701738,0,free,-13.29487348,-0.949,500,-7.106041403,5.369127517,,2021-05-28 14:02:37Z,-36.23701738,,AMD210604P00084500,45.71333333,94.63087248,8.291682686,2021-05-26 16:52:26Z,0,0,141.4236111,4.942965779,2021-06-01 14:02:30Z,168.4544444,0.255833333,2.44,Advanced Micro Devices Inc.,28,0,,TRUE,6.65,0.013,AMD,6.9,6.5,45.1525,put,328750,-62.88973384,0.3041,2021-05-26 16:37:05Z,a176810a-a2f3-4ecb-b616-ec88c910b792,2021-06-04,2021-05-26 16:52:26Z,0,-53.6121673,0,,141.4236111,-36.23701738,2021-05-28 13:46:14Z
37.7,2021-06-01 13:46:01Z,5.9434,219.6008333,,42,61.48648649,1.6499,-,141.1441667,-0.0064,0.0411,2021-05-28 17:47:00Z,49.16055556,0,,71.04694444,,2021-06-04 20:13:25Z,2.503986486,,2021-05-26 18:17:04Z,,???????,,2021-06-01 13:46:01Z,41.80764163,194,51.75675676,77.7027027,premium,11.35566188,0.3241,4000,7.727272727,91.89189189,141.1441667,,51.75675676,141.1441667,EWZ211217C00042000,,8.108108108,11.40583554,2021-05-26 16:52:27Z,16177.635,0,,103.030303,,1.661666667,0.251388889,1.65,BlackRock Institutional Trust Company N.A. - iShares MSCI Brazil ETF,80,16322.74,,FALSE,1.68,0.1004,EWZ,3.35,1.62,,call,660000,0,0.3065,2021-05-26 16:37:22Z,f7c60158-e257-4aee-af2e-8a921f704080,2021-12-17,,0,103.030303,60.81081081,2021-06-01 13:46:01Z,,51.75675676,
28.62,,-0.0509,1.336666667,21.09583333,27,8.620689655,0.56,-,,-0.2384,0.11,2021-05-26 17:09:30Z,0.488055556,3.448275862,In-Vitro Diagnostic Substance Manufacturing,1469.066667,,2021-05-26 18:00:25Z,0.429482759,2021-05-27 14:17:40Z,2021-05-28 20:08:26Z,2021-05-27 14:17:40Z,?????????????,Finance,2021-05-26 17:09:30Z,-23.30665025,-9,-23.30665025,29.31034483,premium,-23.30665025,-0.2796,14431,-8.773291925,32.75862069,1.336666667,2021-05-27 13:45:58Z,-23.30665025,0.488055556,RIOT210528P00027000,21.62416667,67.24137931,-5.660377358,2021-05-27 13:45:58Z,0,0,21.62416667,50,2021-05-27 14:35:03Z,51.47027778,21.09583333,0.04,Riot Blockchain Inc,427,7.676111111,,TRUE,0.57,0.0074,RIOT,0.84,0.55,21.09583333,put,808136,-92.85714286,1.3858,2021-05-26 16:40:13Z,54edaa5c-2b4f-4c76-9560-8af6f21328bd,2021-05-28,2021-05-28 16:37:34Z,0,-92.85714286,0,2021-05-26 18:00:25Z,21.91388889,-23.30665025,2021-05-27 13:45:58Z
138.65,,0.8689,0.146111111,25.27583333,146,0,0.2587,-,,-0.021,0.0319,,,0,,16893.15361,,2021-05-26 16:51:53Z,0.162834646,2021-06-01 14:19:51Z,2021-06-03 14:36:35Z,2021-06-01 15:09:40Z,???????,,,-34.60457648,12,-38.5529639,0,premium,-11.53039832,0.1006,625,-11.53039832,0.787401575,,2021-05-27 17:59:40Z,-38.5529639,,XLK210618C00146000,141.6122222,99.21259843,5.301117923,2021-05-26 16:51:53Z,0,0,142.4425,5.660377358,2021-06-01 18:35:03Z,189.8911111,0.146111111,0.09,SSgA Active Trust - SSgA Technology Select Sector SPDR,3,0,,FALSE,0.27,0.0616,XLK,0.28,0.26,21.06333333,call,16562.5,-66.03773585,0.1579,2021-05-26 16:43:07Z,47b55173-65ef-4afb-95b4-468a42cdea11,2021-06-18,,0,-39.62264151,0,,145.8655556,-38.5529639,2021-05-27 13:46:55Z
15.4,,6.2013,47.88361111,,11,6.944444444,4.5773,-,,-0.0014,0.0378,2021-05-26 18:34:36Z,1.836944444,100,Radio Networks,3874.364444,,2021-05-28 16:37:24Z,5.458680556,,2021-05-27 14:01:16Z,,??????????????,Technology Services,2021-05-28 16:37:24Z,21.68227947,229,19.31542198,40.97222222,free,17.68149883,0.9106,972,16.91560413,77.08333333,,,19.31542198,47.88361111,TME220121C00011000,,22.91666667,-28.57142857,2021-05-26 16:52:45Z,0,0,,49.72677596,,21.28138889,0.139444444,4.85,Tencent Music Entertainment Group - ADR,11,1385.075,,TRUE,5,0.0202,TME,6.85,4.15,,call,444690,6.010928962,0.3427,2021-05-26 16:44:23Z,b752531f-0fd8-4dd6-a7b6-8542845080ba,2022-01-21,2021-05-26 16:52:45Z,0,23.49726776,0,,,19.31542198,
9.54,2021-05-28 14:36:43Z,-0.3733,45.84638889,144.9602778,8,1.333333333,0.45,-,45.84638889,-0.0085,0.1076,2021-05-27 14:00:51Z,21.24861111,0,Computer Storage Device Manufacturing,12652.97889,,2021-05-28 14:36:43Z,0.449066667,,2021-06-02 15:40:46Z,,?????????,Technology Services,2021-05-28 14:19:49Z,1.367521368,40,-0.207407407,19.33333333,premium,7.758945386,-0.2326,1556,11.20567376,42.66666667,45.84638889,2021-06-01 17:43:33Z,-0.207407407,45.56472222,BB210716P00008000,,57.33333333,-16.14255765,2021-05-26 16:53:10Z,45.84638889,0,,53.33333333,,166.9138889,0.120555556,0.34,BlackBerry Ltd,46,91.41111111,,FALSE,0.46,0.0109,BB,0.69,0.44,48.1475,put,70020,-24.44444444,0.797,2021-05-26 16:45:56Z,1589a937-6909-4820-8555-cfb5b6391094,2021-07-16,,0,-15.55555556,0.666666667,2021-05-28 14:36:43Z,,-0.207407407,2021-05-28 16:54:47Z
24.66,2021-05-26 19:24:29Z,0.2909,2.9475,,35,34.28571429,1.0503,-,2.511111111,-0.0595,0.0319,2021-05-26 18:33:33Z,1.662222222,0,Scheduled Freight Air Transportation,28.745,,2021-05-26 19:50:40Z,1.365714286,,2021-05-26 17:43:15Z,,??????,Technology Services,2021-05-26 18:33:33Z,30.06802721,12,30.06802721,85.71428571,premium,30.06802721,0.2279,4386,30.06802721,88.57142857,2.511111111,,30.06802721,1.662222222,EH210618C00035000,,11.42857143,41.93025142,2021-05-26 17:08:34Z,8.261388889,0,,61.9047619,,0.823888889,0.245833333,1,EHang Holdings Ltd - ADR,771,157.8230556,,FALSE,1.1,0.0187,EH,1.7,1,,call,460530,-4.761904762,1.5156,2021-05-26 16:53:49Z,cf602376-ca85-4d45-956f-bb12a8566a41,2021-06-18,,0,4.761904762,8.571428571,2021-05-26 19:24:29Z,,30.06802721,
9,2021-05-27 18:16:25Z,0.0335,189.6941667,141.6933333,11,54.42176871,0.1352,-,25.37194444,-0.0226,0.1451,2021-05-26 18:51:31Z,1.956944444,34.69387755,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,4408.645556,26.81666667,2021-06-03 14:35:45Z,1.104693878,2021-06-02 15:08:32Z,2021-06-02 15:08:32Z,,?????????,Producer Manufacturing,2021-05-26 19:08:51Z,383.0273752,-2,718.2917611,68.70748299,free,38.44189017,0.1633,2216,41.54589372,73.46938776,25.37194444,2021-06-01 14:35:42Z,718.2917611,2.245833333,WKHS210604C00011000,166.2405556,26.53061224,22.22222222,2021-05-26 17:08:42Z,12037.83306,44.21768707,,4011.111111,,166.2405556,0.243333333,0.09,Workhorse Group Inc,423,12307.58694,2021-05-27 19:43:06Z,TRUE,0.14,0.0035,WKHS,5.55,0.13,0.243333333,call,29916,-33.33333333,1.1922,2021-05-26 16:54:06Z,bad1f196-b8b2-4046-b597-78f7367f2e31,2021-06-04,2021-06-02 17:21:09Z,11725.95639,1411.111111,49.65986395,2021-05-27 18:16:25Z,,718.2917611,2021-05-26 17:08:42Z
20.99,2021-05-28 20:07:56Z,-0.4025,51.18861111,165.3519444,22.5,0.934579439,2.25,-,51.18861111,-0.071,0.1151,2021-05-26 20:09:40Z,3.2175,66.35514019,,9446.798333,,2021-05-28 20:07:56Z,1.602803738,2021-06-02 14:17:44Z,2021-06-04 14:05:41Z,2021-06-02 15:08:35Z,?????????,,2021-05-28 20:07:56Z,-20.11820331,-2,-28.7642783,5.607476636,premium,7.892720307,-0.6558,772,5.200945626,30.8411215,51.18861111,2021-06-02 14:17:44Z,-28.7642783,51.18861111,LAZR210604P00022500,165.3519444,69.1588785,7.193901858,2021-05-26 17:08:58Z,51.18861111,0,166.1994444,77.77777778,2021-06-02 15:24:15Z,213.1511111,0.205833333,0.15,Luminar Technologies Inc - Class A,33,51.18861111,,TRUE,2.35,0.0121,LAZR,4,2.15,44.82055556,put,173700,-93.33333333,0.9519,2021-05-26 16:56:37Z,f433150b-fa4f-4082-ba35-cdcd203685fd,2021-06-04,2021-05-26 17:08:58Z,0,-93.33333333,0.934579439,2021-05-28 20:07:56Z,166.4605556,-28.7642783,2021-05-28 13:45:51Z
80.495,,-5.7251,0.720833333,141.6008333,72,0,1.12,-,,-0.012,0.0269,,,0,,17608.04583,,2021-05-26 17:42:43Z,0.922416107,2021-06-01 17:08:09Z,2021-06-04 18:13:24Z,,?????????,,,-14.99542125,116,-17.64141898,0,premium,-6.681034483,-0.1902,5000,-4.597264438,4.026845638,,2021-06-01 14:35:31Z,-17.64141898,,EFA210930P00072000,144.1447222,95.97315436,-10.55345052,2021-05-26 17:09:36Z,0,0,,10.71428571,,217.2322222,0.168888889,0.73,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI EAFE ETF,59,0,,FALSE,1.16,0.1285,EFA,1.24,1.08,25.28166667,put,560000,-34.82142857,0.2113,2021-05-26 16:59:28Z,378912e9-1f3d-455f-8d84-75c185365b59,2021-09-30,,0,-27.67857143,0,,,-17.64141898,2021-05-27 18:16:22Z
18.66,,-0.4455,20.74694444,21.275,12,0.67114094,0.3132,-,,-0.0062,0.0224,2021-05-27 13:46:16Z,20.74694444,0,Iron Ore Mining,17911.54861,,2021-05-27 13:46:16Z,0.237583893,2021-05-27 18:16:16Z,2021-06-01 16:51:21Z,,?????,Non-Energy Minerals,2021-05-27 13:46:16Z,-23.42965676,75,-24.57654203,1.342281879,free,-17.35084839,-0.0844,464,-14.01553529,2.684563758,,2021-05-27 14:17:57Z,-24.57654203,20.74694444,CLF210820P00012000,25.24694444,97.31543624,-35.69131833,2021-05-26 17:09:27Z,0,0,,39.68253968,,143.8316667,0.133333333,0.2,Cleveland-Cliffs Inc,3,20.74694444,,FALSE,0.33,0.014,CLF,0.44,0.3,21.275,put,14616,-36.50793651,0.7626,2021-05-26 17:01:27Z,54961d11-ff9f-41d2-8f04-db6d283dcbbb,2021-08-20,,0,-26.98412698,0,,,-24.57654203,2021-05-27 14:17:57Z
25.59,,-0.0405,0.122222222,20.73027778,24,0,0.4155,-,,-0.1947,0.1213,2021-05-26 17:09:37Z,0.122222222,0,Payroll Services,1659.833611,,2021-05-26 17:09:37Z,0.244482759,2021-05-27 13:46:06Z,2021-05-28 19:14:42Z,2021-05-27 13:46:06Z,???????????,Commercial Services,,-40.37005887,-9,-40.37005887,8.620689655,premium,-40.37005887,-0.2512,6979,-28.64556305,12.06896552,,2021-05-27 13:46:06Z,-40.37005887,,MARA210528P00024000,20.73027778,87.93103448,-6.213364596,2021-05-26 18:34:36Z,0,0,20.73027778,31.70731707,2021-05-27 15:24:05Z,50.20694444,1.538611111,0.02,Marathon Patent Group Inc,975,0,,FALSE,0.42,0.0063,MARA,0.54,0.4,2.098888889,put,286139,-95.12195122,1.3341,2021-05-26 17:02:17Z,602d17f2-e86c-4585-8981-76d6384a9818,2021-05-28,,0,-95.12195122,0,,22.36333333,-40.37005887,2021-05-26 19:08:13Z
114.61,2021-06-02 14:00:47Z,1.68,164.8333333,21.67083333,123,2.068965517,0.565,-,164.8333333,-0.0236,0.0307,2021-06-01 14:03:16Z,140.8747222,0,Pharmaceutical Preparation Manufacturing,16853.38361,,2021-06-02 14:00:47Z,0.492827586,2021-05-28 19:14:37Z,2021-06-04 18:33:54Z,2021-06-01 15:26:00Z,??????????,Health Technology,2021-06-02 14:00:47Z,-9.470579103,26,-12.77387855,4.137931034,free,-3.413400759,0.149,404,-1.199606686,4.827586207,164.8333333,2021-05-27 14:51:02Z,-12.77387855,164.8333333,ABBV210702C00123000,50.06388889,95.17241379,7.320478143,2021-05-26 17:43:17Z,329.9522222,0,142.2536111,110.619469,2021-06-02 16:15:05Z,217.3852778,0.541666667,0.26,Abbvie Inc,24,495.3669444,,FALSE,0.69,0.0848,ABBV,1.19,0.44,0.541666667,call,22826,-53.98230088,0.2066,2021-05-26 17:10:47Z,752b142d-6d63-47ba-a46a-05a4270b68e7,2021-07-02,,0,-18.5840708,1.379310345,2021-06-02 14:00:47Z,167.0716667,-12.77387855,2021-05-26 17:43:17Z
229.58,2021-05-26 19:42:05Z,-0.6946,167.9008333,140.5847222,175,19.04761905,0.5149,-,2.516944444,-0.0453,0.0021,2021-05-26 19:42:05Z,2.516944444,0,Software Publishers,14681.58056,44.86555556,2021-06-02 17:05:07Z,0.747823129,2021-06-02 17:21:01Z,2021-06-03 19:12:22Z,2021-06-03 19:12:22Z,??????,Technology Services,2021-05-26 19:42:05Z,56.48796961,19,45.20837461,38.7755102,premium,97.19140083,-0.0344,601,91.13550021,38.7755102,2.516944444,2021-06-01 13:46:09Z,45.20837461,2.516944444,CRM210625P00175000,168.1658333,61.2244898,-23.7738479,2021-05-26 17:26:48Z,1900.743611,5.442176871,194.0216667,247.5728155,2021-06-03 19:12:22Z,194.0216667,0.262222222,0.26,Salesforce.Com Inc,151,1900.743611,2021-05-28 14:03:00Z,FALSE,0.68,0.0503,CRM,1.79,0.35,140.5847222,put,30951.5,-49.51456311,0.5431,2021-05-26 17:11:04Z,96fa63fd-31e8-483a-8dcc-7e7999287aeb,2021-06-25,,730.0427778,125.2427184,19.04761905,2021-05-26 19:42:05Z,194.0216667,45.20837461,2021-06-01 13:46:09Z
26.87,2021-05-27 17:58:47Z,0.27,45.09944444,,37,80.40540541,0.7401,-,24.74888889,-0.0472,0.0321,2021-05-26 18:34:16Z,1.340277778,0,Small Arms Ammunition Manufacturing,516.8258333,26.20138889,2021-05-28 14:19:49Z,1.526891892,,2021-06-02 14:51:13Z,,,Electronic Technology,2021-05-26 18:50:31Z,110.5432226,12,104.9519318,95.27027027,premium,120.5581067,0.1859,3326,105.6261602,97.2972973,24.17972222,,104.9519318,1.611111111,SPCE210618C00037000,,2.702702703,37.70003722,2021-05-26 17:25:49Z,13580.56472,40.54054054,,369.7986577,,165.6227778,0.199444444,0.65,Virgin Galactic Holdings Inc - Class A,550,16484.26722,2021-05-27 19:25:56Z,FALSE,0.75,0.0181,SPCE,3.5,0.74,165.6227778,call,247787,-12.75167785,1.2311,2021-05-26 17:13:51Z,81f56e25-9b3b-4efc-9ac4-abb96caabb49,2021-06-18,,7387.538056,47.65100671,66.89189189,2021-05-27 17:24:38Z,,104.9519318,2021-06-02 14:51:13Z
4.575,,-0.0206,50.85944444,0.156944444,5,0,0.6488,-,,-0.085,0.394,,,80.70175439,Clothing Accessories Stores,1654.995556,,2021-05-28 20:08:18Z,0.464912281,2021-05-26 18:34:42Z,2021-05-28 14:19:52Z,2021-05-26 19:42:58Z,???????????,Retail Trade,,-28.47503374,-9,-28.47503374,0,premium,-28.47503374,-0.6243,826,-29.29623568,0,,2021-05-26 17:26:09Z,-28.47503374,,EXPR210528P00005000,1.299444444,100,9.289617486,2021-05-26 17:26:09Z,0,0,2.437222222,7.692307692,2021-05-26 19:51:48Z,45.05222222,0.156944444,0.1,Express Inc.,9,0,,TRUE,0.7,0.0013,EXPR,0.7,0.6,0.156944444,put,53690,-84.61538462,2.7427,2021-05-26 17:16:44Z,215d2054-03be-4edc-b3a2-f6c28c090b92,2021-05-28,2021-05-26 17:26:09Z,0,7.692307692,0,,2.584444444,-28.47503374,2021-05-26 17:26:09Z
